dwt_mean,dwt_max,dwt_min,dwt_median,dwt_q1,dwt_q3,dwt_iqr,mfcc_mean,mfcc_std,mfcc_max,mfcc_median,mfcc_var,mfcc_skew,mfcc_kurtosis,mfcc_q1,mfcc_q3,mfcc_iqr,mfcc_range,cqt_mean,cqt_min,cqt_median,cqt_var,cqt_kurtosis,cqt_q1,cqt_q3,cqt_iqr,cqt_range,chroma_mean,chroma_std,chroma_max,chroma_min,chroma_median,chroma_var,chroma_skew,chroma_kurtosis,chroma_q1,chroma_q3,chroma_iqr,chroma_range,rms_mean,rms_std,rms_max,rms_min,rms_median,rms_var,rms_skew,rms_kurtosis,rms_q1,rms_q3,rms_range,shannon_entropy,audio_type
6.784608e-07,0.014906752,-0.014924226,2.1166707e-10,-3.2113327e-05,3.8995262e-05,7.11085895090946e-05,-81.05332,296.2953,158.92255,0.63031375,87790.91,-3.1668432,8.077348,-0.99245584,5.5327864,6.525242209434509,1290.2935,0.00023902909,2.2290722e-13,6.5497998e-06,6.1047916e-07,76.914665,2.171384e-07,0.00010035909,0.00010014194576513091,0.015155768,0.55572015,0.27699563,1.0,0.002411947,0.55824107,0.07672658,-0.08154746,-0.93763876,0.34545383,0.77589405,0.43044019490480423,0.99758804,0.00020390192,0.00030808817,0.0015179929,2.933552e-07,8.210786e-05,9.491832e-08,2.452926,5.7723513,2.0797761e-05,0.00023357516,0.0015176996,7.4890475,normal
-4.1182386e-08,0.019436462,-0.029780306,-1.12638425e-07,-4.364357e-05,4.0187726e-05,8.383129261346767e-05,-80.99585,295.32404,194.34407,0.21786703,87216.29,-3.1622481,8.04542,-6.294138,7.1332836,13.427421569824219,1325.715,0.0003150786,1.9770017e-13,1.9351899e-05,1.3172314e-06,79.632675,1.2887522e-06,0.00012857452,0.00012728576439258177,0.019904934,0.48818326,0.3083027,1.0,0.0010818045,0.46476638,0.09505056,0.15752137,-1.1535401,0.22499287,0.7415326,0.5165397450327873,0.9989182,0.00024456196,0.00044669723,0.0033423814,4.1468033e-06,0.00012712879,1.995384e-07,4.85628,26.002039,6.682417e-05,0.00022503777,0.0033382347,6.1887436,normal
3.8797927e-07,0.0068946155,-0.0069167786,4.1350336e-09,-1.4158217e-05,1.3642932e-05,2.7801148462458514e-05,-83.25428,299.57117,146.80003,0.49400032,89742.88,-3.1716647,8.075303,-0.15781471,3.522612,3.6804268062114716,1278.1709,0.00010147339,9.146515e-11,4.34058e-06,1.4050161e-07,83.445244,5.0616285e-07,3.0118043e-05,2.9611879725166546e-05,0.0072414866,0.55429775,0.2594167,1.0,0.056089565,0.5292865,0.06729702,0.21095379,-1.0361929,0.33965904,0.75828326,0.4186242073774338,0.9439104,7.940614e-05,0.00011642779,0.00076381397,1.7156456e-06,3.5880144e-05,1.3555431e-08,3.0415766,11.469275,1.492884e-05,7.8030476e-05,0.0007620983,6.8201957,normal
-2.166908e-07,0.0025508695,-0.0028886886,-9.087909e-09,-2.2937782e-05,2.0084048e-05,4.302183060644893e-05,-82.481575,298.86023,134.30002,0.96142256,89317.445,-3.1710546,8.073123,-0.6114508,5.286209,5.89765989780426,1265.6709,8.728551e-05,2.5065098e-11,6.1273076e-06,5.609799e-08,39.96578,3.875192e-07,4.7401543e-05,4.701402405515864e-05,0.0038501623,0.52640915,0.2846426,1.0,0.0038492223,0.49963728,0.08102141,0.109153725,-1.0416254,0.3019869,0.7553211,0.45333416759967804,0.9961508,6.197306e-05,5.7585617e-05,0.000403055,2.9109967e-06,4.7896727e-05,3.3161034e-09,2.918372,11.595314,2.5445639e-05,7.463516e-05,0.000400144,8.1798725,normal
3.859691e-08,0.00671188,-0.007890467,7.931068e-08,-5.1843865e-05,5.5978606e-05,0.000107822471363761,-80.576836,297.02365,135.89539,1.4433692,88223.05,-3.1677814,8.060491,-3.1491008,8.107323,11.256423473358154,1267.2662,0.00020201395,8.123791e-11,1.684939e-05,2.9394383e-07,38.009506,1.7999671e-06,0.00011067206,0.00010887209396059916,0.009151187,0.521761,0.28714105,1.0,0.004152052,0.5038023,0.08244999,0.117824696,-1.1306621,0.27623096,0.755564,0.4793330281972885,0.99584794,0.0001384999,0.00011621854,0.0008181477,6.531001e-06,0.00011551476,1.35067495e-08,3.4528115,16.114706,7.419984e-05,0.0001582237,0.00081161666,7.9690785,normal
4.602289e-07,0.011280675,-0.0088496,-1.4439688e-10,-4.0039376e-05,3.9692284e-05,7.973165702424012e-05,-80.99056,293.54123,112.31804,0.2823087,86166.445,-3.1629965,8.055504,-5.7090178,6.6880713,12.397089004516602,1243.6888,0.0002957498,1.621866e-11,2.3511497e-05,7.380255e-07,31.899956,1.9317245e-06,0.00012096582,0.0001190340940979695,0.0103279045,0.5294989,0.29544887,1.0,0.0019417006,0.5373586,0.087290026,-0.04248362,-1.0716113,0.28627768,0.7634519,0.47717420756816864,0.9980583,0.00022082042,0.00013632533,0.00052530644,1.3843893e-05,0.00021075983,1.8584595e-08,0.38039216,-0.80178285,0.00010798919,0.00033840223,0.00051146257,8.953618,normal
1.2631921e-07,0.007723142,-0.0057523283,-8.0655385e-11,-2.958152e-05,2.9619026e-05,5.9200546729698544e-05,-81.77576,292.97794,124.02574,0.0,85836.08,-3.1626458,8.055799,-6.6741457,5.68287,12.357015609741211,1255.3966,0.00018236825,1.7636284e-12,2.3649573e-05,2.3528341e-07,38.027245,1.2335881e-06,0.0001254865,0.0001242529210117027,0.0074857553,0.43716812,0.31832165,1.0,0.0033731926,0.38233632,0.10132867,0.37064165,-1.131206,0.1472461,0.6885402,0.5412941351532936,0.9966268,0.00014196243,9.17118e-05,0.0004914638,9.933719e-07,0.00013077869,8.411055e-09,0.8407036,0.6712084,7.220509e-05,0.00019156188,0.00049047044,9.455452,normal
-4.5413813e-07,0.008758629,-0.01109313,4.843937e-09,-3.7764363e-05,3.790597e-05,7.567033480881946e-05,-81.54764,297.47076,130.59668,1.1984017,88488.86,-3.1690125,8.067797,-2.267216,6.226762,8.493977785110474,1261.9675,0.00011493465,7.894102e-11,1.2373086e-05,1.1985688e-07,176.69159,5.5127646e-07,8.1255246e-05,8.070397154824605e-05,0.009575293,0.5221592,0.2909021,1.0,0.004502868,0.5044236,0.08462404,0.14008808,-1.138691,0.27816725,0.761524,0.4833568036556244,0.9954971,8.105314e-05,7.753607e-05,0.0005160238,4.081369e-06,6.04697e-05,6.0118412e-09,3.2929294,13.962751,3.998081e-05,9.4382616e-05,0.00051194243,8.247036,normal
5.7670695e-09,0.015701402,-0.015304852,-6.2809185e-09,-3.4619028e-05,3.354482e-05,6.816385030106176e-05,-81.33067,297.48962,151.30713,0.900085,88500.07,-3.1677997,8.064315,-1.9007645,5.599611,7.500375270843506,1282.678,0.0003176034,5.8483426e-11,1.0458865e-05,9.618896e-07,29.219994,1.0558219e-06,8.204516e-05,8.098934046074646e-05,0.012436125,0.62052906,0.27482304,1.0,0.009107715,0.6586503,0.075527705,-0.4118896,-0.8797891,0.42063957,0.8500056,0.42936602234840393,0.9908923,0.00023647556,0.00018349879,0.0007577753,5.8217584e-06,0.00020673021,3.3671807e-08,0.77040374,-0.057005644,8.799536e-05,0.00033739436,0.0007519536,8.074215,normal
1.6005419e-07,0.018229572,-0.017234562,-1.3173691e-11,-3.5074187e-05,3.527566e-05,7.034984901110874e-05,-81.497856,297.74414,181.06712,0.71912605,88651.57,-3.1678681,8.062872,-2.366813,5.41356,7.780372858047485,1312.438,0.00017809392,5.910922e-12,1.0862278e-05,3.3875236e-07,102.202225,4.397934e-07,8.679087e-05,8.635107045762425e-05,0.012026058,0.6033845,0.24088039,1.0,0.025162006,0.5939189,0.058023363,-0.040363576,-0.8025613,0.4286055,0.7915908,0.36298535019159317,0.974838,0.0001384522,0.00018297911,0.0011864637,3.6949568e-06,7.5790165e-05,3.3481356e-08,3.6201646,16.467237,4.0049887e-05,0.00018066844,0.0011827688,6.4240527,normal
4.6625043e-08,0.021169022,-0.02764772,-1.0202625e-08,-2.9382029e-05,2.4529096e-05,5.391112517827423e-05,-81.35205,299.99655,145.3825,0.85387975,89997.94,-3.1704686,8.069156,0.0,6.4396296,6.439629554748535,1276.7534,0.0004530278,1.8875719e-11,4.245816e-06,2.5228655e-06,30.214577,3.4680275e-07,5.7041947e-05,5.6695143342722076e-05,0.018589303,0.61347353,0.2468431,1.0,0.053772036,0.60425526,0.060931515,0.0028337527,-1.1112514,0.4112547,0.8249205,0.4136657789349556,0.94622797,0.00034061575,0.0002750496,0.0012217958,3.8613066e-06,0.00027288776,7.565228e-08,0.8206935,0.26279616,9.3916475e-05,0.0005380801,0.0012179345,8.405346,normal
-3.5452224e-10,0.010346692,-0.010096143,-2.6315032e-09,-2.4896131e-05,2.3350536e-05,4.824666712011094e-05,-82.22162,298.21814,139.12111,0.890096,88934.055,-3.1700888,8.070601,-0.9657451,5.1955366,6.161281704902649,1270.492,0.00013012948,3.6931156e-11,7.348801e-06,1.5960913e-07,59.842175,4.27935e-07,5.293114e-05,5.250320508309869e-05,0.007994482,0.5225442,0.2944741,1.0,0.0036012917,0.51335335,0.086715,0.020789905,-1.0823916,0.28524387,0.75866354,0.473419651389122,0.9963987,9.915562e-05,8.812949e-05,0.00059860264,3.6210743e-06,8.465497e-05,7.766807e-09,3.0412858,14.746859,3.7802754e-05,0.0001411082,0.00059498154,8.146145,normal
-1.7494978e-08,0.04282464,-0.0410976,-8.751305e-11,-3.8393046e-05,3.9794082e-05,7.818712765583768e-05,-80.58317,294.91446,130.46365,0.25332278,86974.55,-3.1629336,8.05037,-4.6124134,6.901122,11.513535499572754,1261.8345,0.00086418306,1.640596e-12,1.8085917e-05,9.8796145e-06,30.961258,1.317163e-06,0.000112814116,0.00011149695086487554,0.0360238,0.54332674,0.31041244,1.0,0.00100404,0.5659231,0.09635588,-0.14242841,-1.1823323,0.27859175,0.8106696,0.5320778340101242,0.99899596,0.0006696882,0.0005753853,0.0019668834,3.7202767e-06,0.0006420273,3.3106826e-07,0.33847186,-1.2372375,7.104536e-05,0.0011819147,0.0019631633,8.143778,normal
-1.6581928e-06,0.026001092,-0.03619688,9.4446136e-08,-4.7921683e-05,5.2789994e-05,0.00010071167707792483,-80.8118,298.45035,163.54124,1.7330077,89072.6,-3.1689248,8.067049,-0.78456485,7.177355,7.961919665336609,1294.9121,0.00020702132,5.7251353e-11,8.838266e-06,9.715883e-07,194.80083,3.3044628e-07,8.850358e-05,8.817313069897637e-05,0.024408136,0.57208616,0.26252532,1.0,0.032887846,0.5659579,0.06891954,0.060868207,-1.07463,0.35212255,0.7856986,0.4335760474205017,0.9671122,0.00014602432,0.00028477007,0.0019033956,9.970605e-06,7.446175e-05,8.109399e-08,4.5746922,21.98065,4.645704e-05,0.0001118231,0.001893425,6.2808256,normal
1.2403979e-07,0.008966039,-0.015512215,2.4932927e-09,-3.6589663e-05,4.1845407e-05,7.843507046345621e-05,-81.08242,298.11853,176.24887,0.9235989,88874.66,-3.1675186,8.063361,-1.8593795,6.010731,7.870110750198364,1307.6198,0.00025656293,1.2641113e-12,8.599553e-06,4.8202696e-07,33.159706,3.8041458e-07,0.00012797907,0.00012759866308442724,0.010299844,0.6239144,0.23915794,1.0,0.0077899164,0.62267226,0.05719652,-0.15794165,-0.7470093,0.45431104,0.8138951,0.3595840856432915,0.9922101,0.0001933718,0.00019366907,0.0011146474,2.8960702e-07,0.00013327703,3.7507707e-08,2.2974854,6.9732695,7.09679e-05,0.00025440368,0.0011143577,7.5814414,normal
1.9789628e-08,0.0061101997,-0.0063894005,-6.930849e-09,-5.1944502e-05,5.4825476e-05,0.00010676997681002831,-80.43914,296.83112,101.03467,2.1746907,88108.72,-3.1682088,8.0658045,-1.7904991,7.6686964,9.459195494651794,1232.4055,0.00017431559,9.58667e-12,1.34011625e-05,2.9720098e-07,50.466583,9.690114e-07,8.6095024e-05,8.512600902577105e-05,0.007887009,0.49945387,0.2838525,1.0,0.017273946,0.4570048,0.08057223,0.31819162,-1.045301,0.26248002,0.7225144,0.4600343853235245,0.98272604,0.00012568351,7.913234e-05,0.00034773536,6.543697e-06,0.00010600619,6.261927e-09,0.91487706,0.28083467,6.8876056e-05,0.00015867976,0.00034119166,9.060354,normal
1.9424128e-07,0.033940483,-0.03134698,1.10417474e-10,-4.3620697e-05,4.726021e-05,9.088091155717848e-05,-80.5764,293.84708,175.00055,0.52088296,86346.1,-3.1651556,8.079255,-4.422092,6.546571,10.968662738800049,1306.3713,0.0003248294,1.1365045e-12,1.8703668e-05,1.4093268e-06,325.50208,8.04317e-07,0.00017475348,0.00017394917462354442,0.04385885,0.5507263,0.28406772,1.0,0.0006441709,0.5408665,0.08069447,-0.02396043,-1.0399733,0.33051074,0.78552896,0.4550182521343231,0.99935585,0.00023021172,0.0003444187,0.002612382,9.43403e-06,0.0001326628,1.1862423e-07,5.2963066,32.05601,9.1623006e-05,0.0002375136,0.0026029479,7.3356624,normal
4.8078147e-07,0.028306613,-0.03808155,5.7427944e-11,-1.921169e-05,2.1502105e-05,4.0713793168833945e-05,-82.54812,299.0531,167.9031,0.78297615,89432.76,-3.1708498,8.073266,-0.7237079,4.806587,5.530295133590698,1299.2739,0.00013031467,6.710504e-13,4.3990503e-06,5.1541014e-07,193.13148,3.9398802e-07,3.5078745e-05,3.468475879486732e-05,0.016106145,0.5134745,0.28242666,1.0,0.016531825,0.48921883,0.07976481,0.22154179,-1.0381283,0.28226325,0.7360981,0.4538348838686943,0.9834682,0.000100691264,0.0002544785,0.0014364589,3.5262448e-07,2.671592e-05,6.4759305e-08,4.337126,18.676971,1.3149023e-05,4.8022375e-05,0.0014361063,5.8364205,normal
8.257633e-08,0.012950373,-0.016958384,4.7360633e-08,-2.3571347e-05,2.4146972e-05,4.7718319365230855e-05,-81.9271,298.7189,102.354706,0.78153133,89232.98,-3.1697154,8.067483,-1.5198365,5.56635,7.086186528205872,1233.7256,0.00026646312,1.3925651e-09,9.0351095e-06,7.7765367e-07,38.410828,1.5258694e-06,6.9832124e-05,6.830625795828382e-05,0.01067039,0.6258891,0.2470087,1.0,0.04911884,0.63209224,0.061013293,-0.1802261,-0.9286535,0.44012672,0.82961714,0.38949041813611984,0.9508812,0.000188541,0.00018773961,0.00089695916,5.2293894e-06,0.000103835,3.524616e-08,1.1820303,0.5802679,4.560599e-05,0.00032582975,0.0008917298,8.11836,normal
-1.0664577e-07,0.005715775,-0.0052629616,-7.416207e-08,-3.6775557e-05,3.254997e-05,6.932552605576348e-05,-81.455574,293.424,112.012665,0.0,86097.65,-3.1625793,8.052764,-7.039281,5.9948635,13.034144401550293,1243.3835,0.0002027438,6.540629e-11,2.6082278e-05,2.4652675e-07,25.197147,2.0261198e-06,0.00014017784,0.00013815171558917427,0.005293311,0.4379256,0.31758887,1.0,0.002634651,0.3801607,0.1008627,0.40513209,-1.1128278,0.15428412,0.7015416,0.5472574941813946,0.99736536,0.0001434973,7.6716235e-05,0.00037233456,3.6881534e-06,0.00014592166,5.88538e-09,0.4004759,-0.17179418,7.788821e-05,0.0001889329,0.0003686464,9.547721,normal
2.2964294e-07,0.02532213,-0.027761765,1.8866246e-09,-2.606537e-05,2.830679e-05,5.437215986603405e-05,-81.88974,299.78714,162.72644,1.0045162,89872.33,-3.1712863,8.072019,-0.11190099,6.0933404,6.20524138957262,1294.0973,0.00017684643,9.950571e-13,4.3949954e-06,6.68777e-07,162.00183,4.5840466e-07,4.4614433e-05,4.415602664664675e-05,0.016852522,0.61822945,0.25665694,1.0,0.0030766563,0.6367638,0.06587279,-0.2698805,-0.83158803,0.42798528,0.8243095,0.3963242396712303,0.9969233,0.00011905453,0.00019463024,0.0012486078,6.698361e-07,6.394114e-05,3.788093e-08,3.758918,15.987669,2.567957e-05,0.00010431315,0.0012479379,6.7043195,normal
2.203028e-06,0.0046627484,-0.0050338726,1.420236e-08,-2.1831038e-05,2.2514101e-05,4.4345137212076224e-05,-82.51337,299.0781,118.47322,0.6528028,89447.71,-3.171076,8.071341,-1.4943246,5.6379547,7.132279276847839,1249.8441,0.00013158475,3.759262e-11,7.102617e-06,1.259077e-07,55.200684,5.6395356e-07,5.734868e-05,5.678472598447115e-05,0.006864603,0.5969405,0.2675539,1.0,0.011051495,0.59539986,0.07158508,-0.0954663,-1.0571011,0.38315162,0.8254306,0.4422789439558983,0.9889485,8.387686e-05,5.6461573e-05,0.00038065933,6.5981826e-06,7.742438e-05,3.187909e-09,2.3686929,9.039501,4.6167275e-05,0.000104792416,0.00037406114,8.2812395,normal
-3.8224353e-08,0.013160283,-0.014069947,-1.3179502e-09,-4.2246586e-05,3.993132e-05,8.217790764319943e-05,-81.04519,298.24567,144.50504,1.8117952,88950.47,-3.169669,8.067618,-0.6911579,6.806097,7.497254908084869,1275.8759,0.00017000627,7.374744e-12,9.358129e-06,3.1185792e-07,76.989815,4.2530223e-07,6.689962e-05,6.647431950312921e-05,0.010746295,0.54882634,0.273817,1.0,0.0062955245,0.5369359,0.07497576,0.03911793,-0.953995,0.3492498,0.7647015,0.41545168310403824,0.9937045,0.0001225885,0.00012636371,0.000670541,3.655412e-06,7.6742166e-05,1.5967785e-08,2.4526095,6.5323267,5.129161e-05,0.00015711796,0.00066688564,7.9586983,normal
3.894139e-08,0.013934175,-0.012418609,2.2443384e-11,-1.9544525e-05,2.1882093e-05,4.1426617826800793e-05,-82.123375,299.45572,127.3103,0.0,89673.734,-3.1693876,8.067444,0.0,3.8150094,3.815009355545044,1258.6812,0.00031609286,7.242098e-13,2.2215509e-06,1.1575147e-06,25.230762,2.2611107e-07,4.7484842e-05,4.725873191091523e-05,0.01005549,0.6521874,0.2329558,1.0,0.06718535,0.65576863,0.0542684,-0.17413664,-0.95328355,0.47204822,0.8540626,0.3820144161581993,0.93281466,0.0002619916,0.00018038608,0.00056946446,8.5525016e-07,0.00032690482,3.2539138e-08,-0.33105782,-1.4731252,3.3739016e-05,0.00040892477,0.0005686092,8.34835,normal
1.0645062e-07,0.02221119,-0.017869927,-2.511797e-10,-4.4575063e-05,4.5601213e-05,9.01762778084958e-05,-80.53164,297.24442,165.1193,1.5847682,88354.25,-3.1675932,8.068968,-1.3295746,7.0062103,8.335784912109375,1296.4901,0.00024487555,6.8127047e-13,1.0857017e-05,6.2985447e-07,57.140717,3.9264512e-07,0.00010053683,0.00010014418887749343,0.011685414,0.53158116,0.29277012,1.0,0.0055678263,0.5185633,0.08571435,0.06664171,-1.1577216,0.28291142,0.77604675,0.49313533306121826,0.99443215,0.0002044992,0.00021631742,0.0011088208,2.9045889e-06,0.00013591304,4.6793225e-08,2.481404,6.7430773,7.579681e-05,0.00026982458,0.0011059162,7.5381937,normal
1.130369e-06,0.007270567,-0.009242029,-1.3481698e-09,-4.0634164e-05,3.86671e-05,7.930126685096184e-05,-81.25793,294.7644,131.06482,0.44175133,86886.05,-3.1652503,8.066189,-4.712757,5.901182,10.61393928527832,1262.4357,0.0001800665,1.8321638e-11,1.803911e-05,2.2866044e-07,46.76534,8.971414e-07,0.0001335468,0.00013264965186010613,0.0078182155,0.48632985,0.30161145,1.0,0.002295852,0.45731023,0.09096947,0.23579746,-1.1075422,0.2284007,0.72644866,0.49804794043302536,0.99770415,0.0001293114,0.00011788549,0.0005520796,2.8123577e-06,9.218192e-05,1.38969884e-08,1.6182026,2.3945556,4.5016423e-05,0.00017163802,0.0005492672,8.997186,normal
5.447543e-07,0.0056421324,-0.0042632855,-4.730384e-10,-3.1161384e-05,2.9427669e-05,6.058905501049594e-05,-81.75372,299.21634,99.17087,1.3120537,89530.414,-3.1715047,8.073244,-0.19962417,6.9340234,7.133647546172142,1230.5417,0.000117130985,8.149876e-12,5.6162125e-06,1.1561861e-07,50.763767,4.93028e-07,4.3988388e-05,4.34953581134323e-05,0.0058734296,0.5704117,0.26962098,1.0,0.012679093,0.5661541,0.07269547,0.011047102,-1.0827386,0.34625444,0.7934731,0.4472186788916588,0.9873209,7.825506e-05,5.8726037e-05,0.00041943573,3.3757574e-06,7.465291e-05,3.4487473e-09,3.1894138,15.987129,4.6059366e-05,9.891902e-05,0.00041605998,8.708615,normal
-5.064074e-07,0.009794425,-0.010960272,-1.2549765e-11,-2.1576847e-05,2.3424915e-05,4.500176146393642e-05,-82.587456,294.859,138.91693,0.0,86941.83,-3.1635706,8.0551405,-6.900278,4.4993343,11.399612426757812,1270.2878,0.00014131913,3.7645943e-15,1.4668773e-05,1.204065e-07,29.145493,4.5629264e-07,0.00010112145,0.00010066515365281248,0.005162621,0.47938803,0.30101278,1.0,0.0028930823,0.46023405,0.09060869,0.20419328,-1.0694695,0.22449194,0.7073824,0.48289044573903084,0.9971069,0.00012597689,0.00018403988,0.001369047,9.70657e-08,7.993608e-05,3.3870677e-08,5.2172194,31.897118,4.2956923e-05,0.00014112926,0.0013689499,6.8061357,normal
3.4403092e-07,0.021082846,-0.017026803,7.331172e-09,-3.1476266e-05,3.217621e-05,6.365247372741578e-05,-81.65106,298.92078,165.17212,1.3285041,89353.625,-3.1703496,8.072265,-0.5551043,5.898403,6.453507483005524,1296.543,0.00018940264,4.805596e-11,6.347029e-06,6.2583337e-07,79.30165,4.9793186e-07,6.147295e-05,6.0975016907605095e-05,0.014958465,0.58722234,0.26015764,1.0,0.015222781,0.5836298,0.067682005,-0.04649668,-0.9840901,0.3894783,0.80641013,0.4169318228960037,0.9847772,0.00014216361,0.00023950396,0.0012920356,2.25915e-06,4.9269165e-05,5.736215e-08,2.7094178,7.5985165,2.2663415e-05,9.6845004e-05,0.0012897764,6.9911823,normal
-6.4851497e-07,0.0034380925,-0.0035239933,-1.3212841e-08,-3.1591302e-05,3.2213342e-05,6.380464219546411e-05,-81.588066,296.46463,99.3117,1.0843132,87891.28,-3.1677353,8.060733,-3.442801,6.5581856,10.000986576080322,1230.6825,0.00011590178,4.2504365e-11,1.6394068e-05,8.67046e-08,36.285645,1.468161e-06,7.710481e-05,7.563664246390545e-05,0.004176879,0.46419895,0.29541007,1.0,0.005482541,0.42750895,0.0872671,0.35022536,-0.9609797,0.21973598,0.6779547,0.45821867138147354,0.99451745,7.985842e-05,4.816327e-05,0.0002181165,1.7070556e-06,7.149764e-05,2.3197007e-09,0.7788498,-0.005767107,4.010676e-05,0.000101644226,0.00021640945,9.454981,normal
-1.1004123e-07,0.012808995,-0.010702226,6.3983907e-10,-6.297915e-05,6.113009e-05,0.0001241092413692968,-80.33731,295.6802,120.487305,0.05778937,87426.79,-3.1636937,8.051132,-4.4050913,6.920629,11.325720310211182,1251.8582,0.0003591581,1.2454198e-11,2.08585e-05,8.678982e-07,23.49662,7.730329e-07,0.00016636022,0.00016558718679959838,0.010256414,0.58766425,0.2791383,1.0,0.009617119,0.6069658,0.07791819,-0.2643403,-0.9313097,0.37976405,0.81947905,0.4397149980068207,0.9903829,0.0002479532,0.00013499761,0.0007920538,7.0518645e-06,0.00022013535,1.8224354e-08,0.9014472,1.1031976,0.00016257857,0.00031402794,0.00078500196,8.918649,normal
5.7234878e-08,0.008726506,-0.0070993477,-9.465157e-08,-2.4946912e-05,2.3873126e-05,4.8820037591212895e-05,-82.596794,295.67395,106.559326,0.09615055,87423.09,-3.1676843,8.062598,-5.104539,5.422192,10.526731014251709,1237.9302,8.344335e-05,1.9094728e-09,1.9153224e-05,3.510418e-08,50.691338,3.0261092e-06,7.2671566e-05,6.964545701748648e-05,0.0031952888,0.54315686,0.27610052,1.0,0.008592843,0.5259989,0.076231495,0.071168765,-1.0358372,0.32404417,0.7666827,0.44263850152492523,0.99140716,6.1198516e-05,5.5070155e-05,0.00037618505,4.8249235e-06,4.8518345e-05,3.0327219e-09,3.3466117,15.322407,2.8662078e-05,7.2737035e-05,0.00037136013,8.379927,normal
3.1445396e-07,0.0075604445,-0.006648695,-2.2035229e-10,-4.531595e-05,4.515834e-05,9.047429011843633e-05,-81.42903,298.68542,104.25658,1.1479963,89212.984,-3.1696188,8.067427,-1.4226885,7.2478805,8.670568943023682,1235.6274,0.00010234945,4.2071784e-12,5.8438013e-06,1.1803957e-07,217.72435,2.3192374e-07,7.55749e-05,7.534297325406669e-05,0.010054974,0.5095525,0.28500578,1.0,0.0009788065,0.48306578,0.081228286,0.1847403,-1.0020484,0.2824034,0.7324056,0.45000220835208893,0.9990212,7.35192e-05,7.7900346e-05,0.0004555786,8.9474463e-07,5.0585277e-05,6.0684635e-09,2.8536859,9.64766,2.767026e-05,9.151497e-05,0.00045468388,8.425249,normal
5.915123e-08,0.008887129,-0.006806458,1.7661275e-09,-4.490009e-05,4.955911e-05,9.445919749850873e-05,-81.07508,298.15164,146.06537,1.1002576,88894.41,-3.1689267,8.065547,-1.9928892,6.9817715,8.974660634994507,1277.4363,0.0001539222,5.137406e-13,1.0694159e-05,2.1852973e-07,52.371292,4.1823108e-07,8.2975675e-05,8.255744801033416e-05,0.0072324225,0.5684271,0.26284355,1.0,0.010046037,0.56113106,0.06908674,0.024824852,-1.0094914,0.35322207,0.784897,0.4316749572753906,0.98995394,0.00010339385,9.5376585e-05,0.00045427345,2.959485e-06,8.075072e-05,9.096692e-09,1.8585988,3.4237905,3.641264e-05,0.00014005444,0.00045131397,8.333156,normal
-2.6412133e-07,0.011205394,-0.009344713,1.4745396e-08,-2.0932635e-05,2.070633e-05,4.163896346653928e-05,-82.810974,298.5348,125.55084,0.76054895,89123.02,-3.1709118,8.0716,-2.2548068,5.279764,7.534570932388306,1256.9216,8.135908e-05,5.907991e-10,9.067805e-06,8.539946e-08,227.11667,1.1895684e-06,4.5260436e-05,4.407086800028992e-05,0.008034477,0.54638505,0.2756616,1.0,0.004819828,0.5314976,0.07598931,0.028014425,-0.97374463,0.33410472,0.76184165,0.42773696035146713,0.9951802,5.428228e-05,8.504281e-05,0.0006006369,3.3143192e-06,3.2114673e-05,7.23228e-09,4.879011,26.571854,2.0803069e-05,4.9533955e-05,0.00059732253,7.332842,normal
5.690093e-06,0.007162364,-0.012009488,6.573576e-10,-2.4125602e-05,2.700345e-05,5.1129051826137584e-05,-81.80052,297.8534,124.31151,0.79566014,88716.64,-3.1699946,8.07407,-1.6496127,5.7141447,7.363757371902466,1255.6824,0.00019331647,6.1735625e-12,8.827134e-06,2.8678977e-07,31.450596,4.922745e-07,7.802239e-05,7.753011455235992e-05,0.008558601,0.6141886,0.26696855,1.0,0.017015584,0.62017596,0.07127221,-0.20880935,-1.0053304,0.40555713,0.8473612,0.44180405884981155,0.9829844,0.00013189766,9.664362e-05,0.00054362044,7.633859e-06,0.00011239554,9.339989e-09,1.5870486,3.444756,6.254092e-05,0.00017918696,0.00053598656,8.854004,normal
-2.3070311e-07,0.01730134,-0.020221744,4.054766e-11,-2.9228351e-05,2.9765768e-05,5.8994120536226546e-05,-81.38344,296.43222,119.25281,0.07504757,87872.07,-3.1658823,8.061337,-3.2044358,5.8266354,9.031071186065674,1250.6237,0.00036009095,8.7137085e-14,9.961481e-06,1.3362719e-06,26.340002,4.248162e-07,7.936116e-05,7.893634725064658e-05,0.012325751,0.56309754,0.3019024,1.0,0.0020707808,0.6098517,0.091145076,-0.26710823,-1.0999717,0.31869078,0.8131158,0.4944249987602234,0.9979292,0.00027233217,0.00020693401,0.00074247475,2.2254435e-06,0.00027829522,4.2821682e-08,0.2634038,-1.0907748,5.167338e-05,0.00043648505,0.0007402493,8.40723,normal
